Index,Values
PHY313641,1665
PHY385287,1666
PHY320086,1667
PHY366234,1668
PHY335503,1669
PHY335375,1670
PHY324492,1671
PHY424815,1672
PHY394178,1673
PHY346660,1674
PHY421556,1675
PHY410035,1676
PHY367154,1677
PHY316444,1678
PHY394967,1679
PHY321972,1680
PHY346405,1681
PHY381516,1682
PHY318810,1683
PHY392143,1684
PHY333879,1685
PHY420073,1686
PHY358515,1687
PHY423466,1688
PHY411626,1689
PHY431785,1690
PHY398680,1691
PHY415205,1692
PHY394978,1693
PHY315926,1694
PHY319719,1695
PHY343926,1696
PHY375685,1697
PHY385035,1698
PHY414123,1699
PHY356070,1700
PHY320476,1701
PHY363222,1702
PHY413009,1703
PHY420072,1704
PHY385900,1705
PHY422194,1706
PHY395019,1707
PHY367865,1708
PHY354582,1709
PHY358421,1710
PHY315273,1711
PHY410568,1712
PHY410217,1713
PHY421048,1714
PHY413241,1715
PHY321637,1716
PHY340532,1717
PHY345618,1718
PHY393029,1719
PHY323974,1720
PHY413627,1721
PHY318468,1722
PHY410361,1723
PHY346423,1724
PHY334154,1725
PHY378320,1726
PHY372495,1727
PHY426380,1728
PHY432804,1729
PHY422783,1730
PHY405050,1731
PHY313985,1732
PHY348866,1733
PHY385674,1734
PHY329463,1735
PHY380599,1736
PHY332199,1737
PHY340515,1738
PHY395596,1739
PHY415843,1740
PHY424563,1741
PHY351511,1742
PHY321610,1743
PHY404455,1744
PHY409986,1745
PHY420405,1746
PHY385926,1747
PHY342975,1748
PHY413485,1749
PHY317420,1750
PHY398939,1751
PHY363528,1752
PHY429234,1753
PHY412126,1754
PHY389866,1755
PHY416619,1756
PHY314068,1757
PHY337514,1758
PHY385120,1759
PHY388430,1760
PHY421831,1761
PHY428561,1762
PHY431308,1763
PHY326430,1764
PHY373246,1765
PHY406311,1766
PHY343307,1767
PHY347164,1768
PHY323641,1769
PHY343071,1770
PHY337132,1771
PHY397300,1772
PHY432823,1773
PHY413846,1774
PHY412862,1775
PHY388030,1776
PHY335182,1777
PHY387234,1778
PHY428349,1779
PHY349599,1780
PHY402731,1781
PHY428948,1782
PHY347734,1783
PHY345430,1784
PHY334229,1785
PHY357719,1786
PHY398687,1787
PHY421434,1788
PHY340899,1789
PHY323122,1790
PHY334480,1791
PHY373566,1792
PHY335066,1793
PHY421025,1794
PHY380684,1795
PHY341943,1796
PHY414840,1797
PHY336307,1798
PHY378333,1799
PHY374977,1800
PHY384133,1801
PHY403456,1802
PHY316255,1803
PHY369535,1804
PHY415849,1805
PHY321946,1806
PHY312071,1807
PHY342205,1808
PHY373371,1809
PHY373437,1810
PHY341473,1811
PHY359042,1812
PHY314619,1813
PHY326887,1814
PHY433610,1815
PHY391934,1816
PHY380480,1817
PHY418150,1818
PHY401809,1819
PHY311138,1820
PHY398358,1821
PHY432500,1822
PHY315213,1823
PHY411898,1824
PHY399961,1825
PHY338446,1826
PHY318691,1827
PHY342556,1828
PHY413947,1829
PHY316707,1830
PHY339325,1831
PHY348831,1832
PHY317363,1833
PHY337065,1834
PHY312969,1835
PHY430935,1836
PHY343938,1837
PHY415313,1838
PHY333215,1839
PHY418898,1840
PHY372184,1841
PHY428438,1842
PHY338290,1843
PHY425402,1844
PHY314143,1845
PHY385406,1846
PHY334827,1847
PHY354214,1848
PHY359433,1849
PHY409563,1850
PHY328302,1851
PHY389372,1852
PHY370948,1853
PHY357685,1854
PHY312348,1855
PHY325773,1856
PHY405529,1857
PHY406426,1858
PHY323772,1859
PHY362268,1860
PHY372861,1861
PHY343499,1862
PHY361110,1863
PHY430003,1864
PHY392640,1865
PHY338509,1866
PHY312837,1867
PHY334314,1868
PHY362351,1869
PHY432203,1870
PHY414864,1871
PHY324509,1872
PHY353665,1873
PHY421798,1874
PHY407573,1875
PHY417997,1876
PHY345566,1877
PHY410261,1878
PHY418516,1879
PHY334706,1880
PHY342464,1881
PHY364256,1882
PHY424658,1883
PHY425912,1884
PHY412525,1885
PHY429594,1886
PHY407861,1887
PHY364943,1888
PHY314687,1889
PHY329988,1890
PHY355198,1891
PHY404494,1892
PHY326854,1893
PHY323022,1894
PHY351460,1895
PHY401026,1896
PHY417737,1897
PHY331031,1898
PHY395936,1899
PHY400970,1900
PHY353793,1901
PHY335812,1902
PHY367503,1903
PHY390606,1904
PHY382884,1905
PHY340576,1906
PHY320264,1907
PHY382017,1908
PHY384260,1909
PHY367248,1910
PHY390795,1911
PHY367441,1912
PHY332720,1913
PHY338939,1914
PHY345553,1915
PHY369931,1916
PHY341404,1917
PHY374337,1918
PHY337251,1919
PHY369477,1920
PHY381248,1921
PHY431875,1922
PHY422255,1923
PHY322958,1924
PHY323557,1925
PHY408303,1926
PHY343510,1927
PHY365101,1928
PHY405249,1929
PHY367487,1930
PHY393642,1931
PHY412264,1932
PHY430743,1933
PHY311170,1934
PHY399810,1935
PHY338199,1936
PHY418376,1937
PHY430918,1938
PHY424472,1939
PHY388748,1940
PHY323060,1941
PHY431865,1942
PHY429047,1943
PHY410604,1944
PHY415518,1945
PHY381762,1946
PHY402905,1947
PHY360113,1948
PHY383115,1949
PHY392642,1950
PHY409483,1951
PHY331416,1952
PHY415207,1953
PHY346274,1954
PHY324404,1955
PHY313453,1956
PHY367266,1957
PHY391594,1958
PHY368097,1959
PHY410793,1960
PHY351605,1961
PHY357111,1962
PHY427537,1963
PHY315083,1964
PHY315928,1965
PHY368029,1966
PHY360335,1967
PHY351778,1968
PHY323061,1969
PHY372053,1970
PHY415510,1971
PHY380747,1972
PHY336729,1973
PHY327666,1974
PHY407718,1975
PHY426536,1976
PHY393050,1977
PHY326205,1978
PHY377236,1979
PHY394938,1980
PHY350639,1981
PHY347923,1982
PHY364526,1983
PHY388412,1984
PHY358050,1985
PHY415476,1986
PHY337408,1987
PHY340196,1988
PHY425936,1989
PHY384836,1990
PHY428358,1991
PHY380641,1992
PHY320814,1993
PHY405579,1994
PHY326762,1995
PHY330597,1996
PHY311314,1997
PHY334320,1998
PHY396019,1999
PHY419551,2000
PHY402030,2001
PHY371867,2002
PHY326600,2003
PHY363405,2004
PHY348161,2005
PHY371022,2006
PHY334266,2007
PHY350663,2008
PHY346609,2009
PHY375945,2010
PHY328014,2011
PHY371645,2012
PHY339454,2013
PHY434142,2014
PHY407005,2015
PHY330308,2016
PHY429547,2017
PHY428568,2018
PHY388104,2019
PHY420246,2020
PHY402238,2021
PHY373253,2022
PHY422382,2023
PHY426193,2024
PHY381723,2025
PHY329674,2026
PHY390614,2027
PHY364033,2028
PHY366368,2029
PHY362350,2030
PHY396843,2031
PHY418145,2032
PHY414363,2033
PHY343426,2034
PHY397253,2035
PHY396344,2036
PHY367432,2037
PHY311527,2038
PHY385828,2039
PHY320269,2040
PHY367088,2041
PHY321238,2042
PHY328907,2043
PHY320770,2044
PHY411665,2045
PHY419755,2046
PHY379028,2047
PHY345573,2048
PHY338588,2049
PHY332021,2050
PHY428035,2051
PHY311470,2052
PHY357983,2053
PHY361196,2054
PHY315649,2055
PHY314268,2056
PHY348536,2057
PHY337488,2058
PHY322474,2059
PHY405705,2060
PHY338500,2061
PHY346102,2062
PHY407035,2063
PHY329426,2064
PHY358741,2065
PHY343008,2066
PHY376652,2067
PHY344738,2068
PHY339735,2069
PHY366186,2070
PHY378015,2071
PHY425433,2072
PHY417954,2073
PHY422981,2074
PHY404114,2075
PHY432956,2076
PHY397318,2077
PHY347017,2078
PHY406146,2079
PHY405805,2080
PHY404892,2081
PHY328637,2082
PHY383989,2083
PHY348324,2084
PHY348622,2085
PHY365016,2086
PHY320142,2087
PHY401750,2088
PHY325103,2089
PHY425647,2090
PHY417816,2091
PHY404747,2092
PHY384732,2093
PHY311128,2094
PHY432570,2095
PHY328819,2096
PHY381586,2097
PHY425417,2098
PHY394053,2099
PHY386720,2100
PHY429563,2101
PHY401239,2102
PHY369479,2103
PHY403780,2104
PHY347960,2105
PHY393949,2106
PHY385817,2107
PHY359499,2108
PHY377015,2109
PHY331246,2110
PHY390947,2111
PHY319870,2112
PHY427865,2113
PHY379087,2114
PHY417006,2115
PHY315400,2116
PHY396971,2117
PHY371902,2118
PHY344520,2119
PHY328597,2120
PHY312578,2121
PHY362739,2122
PHY426156,2123
PHY368167,2124
PHY327804,2125
PHY415445,2126
PHY404154,2127
PHY425313,2128
PHY409945,2129
PHY396621,2130
PHY410606,2131
PHY330078,2132
PHY337667,2133
PHY336548,2134
PHY377344,2135
PHY334208,2136
PHY363382,2137
PHY320565,2138
PHY320246,2139
PHY429801,2140
PHY416946,2141
PHY382681,2142
PHY357056,2143
PHY433489,2144
PHY365007,2145
PHY318124,2146
PHY410709,2147
PHY398955,2148
PHY344376,2149
PHY381135,2150
PHY391617,2151
PHY341702,2152
PHY418507,2153
PHY326642,2154
PHY424303,2155
PHY355732,2156
PHY340701,2157
PHY389703,2158
PHY390895,2159
PHY313537,2160
PHY375979,2161
PHY410343,2162
PHY419063,2163
PHY328226,2164
PHY350872,2165
PHY432013,2166
PHY325202,2167
PHY313519,2168
PHY384848,2169
PHY349281,2170
PHY329849,2171
PHY375124,2172
PHY428964,2173
PHY357119,2174
PHY346590,2175
PHY342421,2176
PHY433910,2177
PHY429654,2178
PHY362442,2179
PHY358218,2180
PHY329086,2181
PHY395940,2182
PHY426747,2183
PHY395298,2184
PHY338641,2185
PHY375808,2186
PHY402832,2187
PHY380722,2188
PHY418611,2189
PHY399370,2190
PHY354755,2191
PHY366166,2192
PHY342706,2193
PHY370668,2194
PHY423754,2195
PHY314921,2196
PHY431191,2197
PHY372387,2198
PHY329658,2199
PHY329025,2200
PHY391415,2201
PHY339250,2202
PHY381565,2203
PHY392359,2204
PHY342990,2205
PHY396198,2206
PHY313438,2207
PHY319152,2208
PHY400869,2209
PHY379820,2210
PHY312690,2211
PHY349594,2212
PHY400554,2213
PHY385015,2214
PHY359958,2215
PHY391446,2216
PHY367139,2217
PHY314609,2218
PHY428791,2219
PHY378450,2220
PHY420775,2221
PHY397381,2222
PHY334912,2223
PHY420974,2224
PHY380413,2225
PHY390928,2226
PHY402484,2227
PHY380613,2228
PHY407569,2229
PHY354405,2230
PHY414589,2231
PHY353276,2232
PHY333686,2233
PHY352202,2234
PHY387125,2235
PHY321344,2236
PHY393840,2237
PHY373793,2238
PHY404732,2239
PHY343733,2240
PHY419129,2241
PHY404231,2242
PHY369821,2243
PHY325068,2244
PHY337531,2245
PHY319437,2246
PHY431808,2247
PHY347402,2248
PHY397389,2249
PHY355758,2250
PHY421547,2251
PHY394043,2252
PHY318155,2253
PHY384311,2254
PHY400290,2255
PHY347804,2256
PHY348921,2257
PHY392238,2258
PHY430045,2259
PHY414302,2260
PHY402109,2261
PHY397610,2262
PHY414358,2263
PHY377971,2264
PHY362578,2265
PHY410941,2266
PHY418893,2267
PHY425846,2268
PHY359367,2269
PHY382114,2270
PHY336687,2271
PHY350538,2272
PHY343516,2273
PHY339661,2274
PHY428931,2275
PHY430178,2276
PHY317918,2277
PHY386703,2278
PHY337763,2279
PHY324847,2280
PHY342305,2281
PHY392487,2282
PHY421097,2283
PHY341338,2284
PHY350892,2285
PHY388384,2286
PHY360669,2287
PHY321680,2288
PHY342937,2289
PHY349001,2290
PHY380900,2291
PHY357098,2292
PHY356643,2293
PHY416520,2294
PHY355641,2295
PHY357346,2296
PHY311207,2297
PHY431514,2298
PHY428802,2299
PHY432885,2300
PHY338755,2301
PHY350197,2302
PHY365283,2303
PHY370129,2304
PHY404534,2305
PHY316835,2306
PHY422093,2307
PHY395481,2308
PHY356771,2309
PHY384857,2310
PHY422871,2311
PHY336418,2312
PHY368967,2313
PHY412944,2314
PHY392255,2315
PHY396839,2316
PHY373294,2317
PHY363796,2318
PHY411560,2319
PHY361443,2320
PHY331004,2321
PHY402124,2322
PHY346812,2323
PHY340797,2324
PHY387475,2325
PHY423095,2326
PHY402515,2327
PHY374127,2328
PHY335718,2329
PHY375394,2330
PHY386295,2331
PHY404380,2332
PHY420474,2333
PHY338256,2334
PHY427061,2335
PHY348853,2336
PHY430052,2337
PHY334577,2338
PHY379576,2339
PHY343242,2340
PHY391074,2341
PHY326968,2342
PHY394082,2343
PHY356116,2344
PHY316075,2345
PHY342146,2346
PHY375131,2347
PHY354818,2348
PHY417555,2349
PHY379298,2350
PHY394680,2351
PHY341013,2352
PHY324811,2353
PHY346379,2354
PHY337229,2355
PHY338579,2356
PHY381326,2357
PHY409492,2358
PHY321466,2359
PHY318441,2360
PHY397228,2361
PHY393972,2362
PHY324979,2363
PHY332241,2364
PHY406209,2365
PHY343441,2366
PHY332595,2367
PHY341045,2368
PHY334164,2369
PHY362823,2370
PHY341763,2371
PHY381721,2372
PHY433971,2373
PHY374251,2374
PHY345738,2375
PHY355219,2376
PHY432230,2377
PHY413564,2378
PHY368297,2379
PHY349931,2380
PHY430303,2381
PHY346470,2382
PHY337577,2383
PHY429160,2384
PHY425930,2385
PHY322813,2386
PHY378056,2387
PHY350057,2388
PHY325747,2389
PHY382614,2390
PHY320093,2391
PHY406880,2392
PHY359896,2393
PHY334643,2394
PHY408629,2395
PHY312976,2396
PHY353584,2397
PHY328105,2398
PHY331514,2399
PHY353292,2400
PHY416139,2401
PHY403983,2402
PHY410262,2403
PHY321131,2404
PHY379833,2405
PHY421562,2406
PHY410900,2407
PHY381227,2408
PHY425409,2409
PHY379587,2410
PHY417702,2411
PHY383432,2412
PHY328780,2413
PHY354213,2414
PHY398265,2415
PHY332855,2416
PHY387705,2417
PHY354873,2418
PHY356656,2419
PHY424640,2420
PHY399659,2421
PHY341384,2422
PHY397727,2423
PHY312106,2424
PHY383482,2425
PHY384568,2426
PHY387366,2427
PHY318054,2428
PHY334097,2429
PHY374772,2430
PHY414478,2431
PHY313021,2432
PHY397242,2433
PHY395704,2434
PHY363699,2435
PHY354998,2436
PHY381977,2437
PHY335710,2438
PHY361765,2439
PHY415722,2440
PHY413647,2441
PHY430635,2442
PHY353059,2443
PHY321501,2444
PHY381363,2445
PHY397851,2446
PHY371745,2447
PHY400288,2448
PHY433237,2449
PHY354266,2450
PHY388591,2451
PHY404066,2452
PHY337634,2453
PHY381086,2454
PHY423365,2455
PHY367126,2456
PHY432416,2457
PHY374981,2458
PHY323062,2459
PHY405775,2460
PHY401228,2461
PHY366964,2462
PHY416917,2463
PHY424969,2464
PHY430605,2465
PHY398865,2466
PHY343621,2467
PHY408732,2468
PHY431928,2469
PHY400018,2470
PHY388664,2471
PHY410620,2472
PHY413117,2473
PHY333120,2474
PHY419008,2475
PHY322877,2476
PHY342419,2477
PHY418741,2478
PHY406500,2479
PHY358426,2480
PHY333079,2481
PHY351068,2482
PHY411933,2483
PHY341556,2484
PHY311624,2485
PHY378046,2486
PHY349747,2487
PHY358124,2488
PHY352352,2489
PHY401562,2490
PHY354544,2491
PHY386926,2492
PHY324286,2493
PHY375062,2494
PHY417800,2495
PHY418518,2496
PHY340795,2497
PHY357995,2498
PHY400912,2499
PHY382057,2500
PHY363118,2501
PHY424816,2502
PHY400300,2503
PHY398805,2504
PHY333782,2505
PHY324904,2506
PHY424921,2507
PHY332990,2508
PHY433307,2509
PHY393479,2510
PHY416102,2511
PHY394747,2512
PHY372740,2513
PHY332134,2514
PHY348578,2515
PHY415609,2516
PHY361789,2517
PHY344448,2518
PHY406265,2519
PHY418258,2520
PHY404592,2521
PHY317300,2522
PHY343200,2523
PHY422245,2524
PHY383149,2525
PHY394275,2526
PHY348457,2527
PHY311106,2528
PHY419060,2529
PHY341589,2530
PHY327639,2531
PHY333696,2532
PHY326468,2533
PHY408656,2534
PHY363590,2535
PHY406643,2536
PHY428061,2537
PHY426150,2538
PHY338260,2539
PHY398085,2540
PHY375774,2541
PHY336663,2542
PHY411100,2543
PHY417869,2544
PHY417329,2545
PHY370719,2546
PHY389050,2547
PHY362683,2548
PHY330381,2549
PHY324230,2550
PHY388051,2551
PHY424842,2552
PHY393485,2553
PHY356553,2554
PHY343527,2555
PHY379589,2556
PHY330240,2557
PHY351198,2558
PHY424311,2559
PHY392871,2560
PHY362947,2561
PHY432533,2562
PHY378642,2563
PHY329071,2564
PHY369032,2565
PHY421034,2566
PHY376732,2567
PHY320477,2568
PHY405603,2569
PHY339072,2570
PHY318232,2571
PHY380210,2572
PHY357128,2573
PHY402743,2574
PHY419914,2575
PHY391850,2576
PHY347435,2577
PHY312866,2578
PHY382358,2579
PHY326726,2580
PHY351446,2581
PHY395888,2582
PHY411646,2583
PHY333112,2584
PHY364637,2585
PHY388360,2586
PHY337721,2587
PHY427506,2588
PHY338181,2589
PHY394303,2590
PHY340335,2591
PHY361963,2592
PHY324689,2593
PHY367613,2594
PHY383071,2595
PHY409216,2596
PHY431114,2597
PHY354577,2598
PHY397231,2599
PHY326043,2600
PHY340537,2601
PHY337951,2602
PHY390935,2603
PHY394008,2604
PHY339033,2605
PHY378162,2606
PHY382855,2607
PHY324367,2608
PHY402275,2609
PHY340053,2610
PHY429640,2611
PHY350004,2612
PHY372920,2613
PHY338075,2614
PHY321167,2615
PHY370977,2616
PHY393853,2617
PHY423032,2618
PHY408929,2619
PHY320853,2620
PHY344294,2621
PHY321651,2622
PHY370122,2623
PHY431559,2624
PHY431480,2625
PHY402652,2626
PHY423850,2627
PHY413559,2628
PHY354359,2629
PHY348337,2630
PHY426113,2631
PHY402706,2632
PHY382314,2633
PHY359248,2634
PHY340885,2635
PHY382259,2636
PHY371066,2637
PHY429350,2638
PHY405841,2639
PHY347005,2640
PHY416149,2641
PHY404457,2642
PHY379616,2643
PHY405275,2644
PHY330113,2645
PHY362844,2646
PHY406440,2647
PHY403900,2648
PHY414934,2649
PHY370881,2650
PHY363033,2651
PHY366124,2652
PHY342423,2653
PHY389748,2654
PHY317635,2655
PHY397569,2656
PHY337940,2657
PHY318350,2658
PHY421866,2659
PHY420968,2660
PHY330993,2661
PHY397641,2662
PHY328225,2663
PHY327505,2664
PHY363125,2665
PHY342404,2666
PHY352213,2667
PHY350475,2668
PHY395442,2669
PHY386017,2670
PHY389959,2671
PHY342544,2672
PHY431484,2673
PHY353174,2674
PHY406577,2675
PHY360467,2676
PHY384309,2677
PHY406032,2678
PHY373777,2679
PHY376663,2680
PHY312336,2681
PHY379688,2682
PHY379606,2683
PHY430006,2684
PHY374352,2685
PHY421696,2686
PHY316486,2687
PHY386459,2688
PHY424068,2689
PHY356623,2690
PHY388291,2691
PHY380466,2692
PHY411476,2693
PHY338104,2694
PHY424565,2695
PHY343213,2696
PHY423079,2697
PHY429822,2698
PHY354504,2699
PHY340659,2700
PHY406985,2701
PHY380360,2702
PHY419024,2703
PHY339093,2704
PHY329337,2705
PHY425104,2706
PHY324243,2707
PHY418357,2708
PHY388760,2709
PHY407542,2710
PHY396949,2711
PHY422264,2712
PHY317943,2713
PHY351258,2714
PHY407253,2715
PHY337357,2716
PHY431323,2717
PHY421123,2718
PHY418643,2719
PHY405023,2720
PHY330513,2721
PHY377991,2722
PHY324276,2723
PHY376850,2724
PHY382546,2725
PHY354362,2726
PHY335454,2727
PHY370482,2728
PHY420604,2729
PHY348787,2730
PHY368587,2731
PHY425401,2732
PHY427016,2733
PHY404957,2734
PHY333700,2735
PHY328909,2736
PHY414014,2737
PHY363164,2738
PHY357636,2739
PHY316254,2740
PHY427362,2741
PHY423525,2742
PHY342930,2743
PHY369780,2744
PHY432004,2745
PHY351158,2746
PHY379710,2747
PHY331377,2748
PHY346575,2749
PHY321271,2750
PHY355771,2751
PHY367161,2752
PHY412900,2753
PHY401010,2754
PHY373610,2755
PHY319457,2756
PHY385853,2757
PHY322423,2758
PHY366870,2759
PHY373336,2760
PHY339164,2761
PHY398718,2762
PHY325404,2763
PHY360802,2764
PHY341328,2765
PHY356264,2766
PHY342270,2767
PHY315310,2768
PHY393302,2769
PHY342382,2770
PHY322270,2771
PHY359257,2772
PHY402430,2773
PHY354897,2774
PHY396281,2775
PHY331044,2776
PHY343430,2777
PHY407289,2778
PHY405404,2779
PHY364692,2780
PHY420640,2781
PHY366661,2782
PHY430683,2783
PHY363461,2784
PHY376974,2785
PHY333836,2786
PHY394936,2787
PHY346141,2788
PHY414297,2789
PHY403128,2790
PHY387564,2791
PHY379554,2792
PHY418191,2793
PHY340820,2794
PHY338563,2795
PHY431579,2796
PHY425635,2797
PHY349923,2798
PHY348860,2799
PHY376287,2800
PHY420252,2801
PHY370812,2802
PHY403421,2803
PHY318038,2804
PHY392024,2805
PHY358949,2806
PHY389298,2807
PHY398655,2808
PHY360602,2809
PHY386307,2810
PHY382013,2811
PHY349791,2812
PHY395606,2813
PHY390240,2814
PHY415346,2815
PHY342390,2816
PHY312407,2817
PHY351535,2818
PHY354542,2819
PHY382829,2820
PHY374064,2821
PHY417592,2822
PHY405556,2823
PHY318892,2824
PHY336928,2825
PHY404791,2826
PHY375498,2827
PHY380759,2828
PHY357232,2829
PHY317280,2830
PHY358564,2831
PHY434121,2832
PHY429443,2833
PHY340339,2834
PHY347202,2835
PHY359350,2836
PHY402372,2837
PHY364559,2838
PHY319658,2839
PHY331988,2840
PHY350842,2841
PHY424202,2842
PHY346543,2843
PHY323932,2844
PHY363228,2845
PHY351214,2846
PHY387753,2847
PHY338026,2848
PHY369007,2849
PHY358454,2850
PHY347930,2851
PHY424917,2852
PHY343066,2853
PHY327993,2854
PHY367376,2855
PHY320352,2856
PHY375581,2857
PHY343970,2858
PHY359812,2859
PHY427812,2860
PHY311640,2861
PHY340600,2862
PHY363919,2863
PHY316772,2864
PHY368426,2865
PHY404112,2866
PHY327508,2867
PHY423035,2868
PHY426313,2869
PHY342729,2870
PHY332482,2871
PHY413269,2872
PHY383521,2873
PHY365401,2874
PHY331754,2875
PHY332723,2876
PHY418855,2877
PHY358779,2878
PHY324725,2879
PHY387172,2880
